"Nora Quoirin: A timeline of events","Asia-articles-txt/articles351txt","14 Aug 2019 01:31PM","Nora Quoirin,Malaysia,Asia"
"Playing god: Japan temple puts faith in robot priest","Asia-articles-txt/articles352txt","14 Aug 2019 01:07PM","Buddhism,Japan,robotics,Kyoto,artificial intelligence,Asia"
"Dead Irish girl's family expects thorough probe in Malaysia: Lawyer","Asia-articles-txt/articles353txt","14 Aug 2019 12:45PM","Nora Quoirin,Malaysia,Asia"
"Malaysia cabinet to discuss residency of controversial Indian Islamic preacher Zakir Naik","Asia-articles-txt/articles354txt","14 Aug 2019 12:28PM","Zakir Naik,Malaysia,India,Asia"
"Chinese state media urge action, voice support for Hong Kong police after overnight clashes","Asia-articles-txt/articles355txt","14 Aug 2019 11:55AM","Hong Kong protests,China,Hong Kong,Asia"
"Trump assailed for hands-off stance on Hong Kong","Asia-articles-txt/articles356txt","14 Aug 2019 11:54AM","Beijing,Hong Kong,Donald Trump,China,news and politics,responsibly,World"
"Japan braces for powerful storm at peak holiday period","Asia-articles-txt/articles357txt","14 Aug 2019 11:23AM","Japan,weather,Asia"
"Hong Kong airport gets court injunction to stop protesters from obstructing operations","Asia-articles-txt/articles358txt","14 Aug 2019 09:05AM","Hong Kong protests,Hong Kong,aviation,HKIA,China,extradition bill,Asia"
"Hong Kong airport protesters 'overstepped bottom line of a civilised society': Government","Asia-articles-txt/articles359txt","14 Aug 2019 08:48AM","Hong Kong protests,HKIA,Asia"
"Commentary: The shock and awe of India's move on Kashmir","Asia-articles-txt/articles360txt","14 Aug 2019 06:26AM","Kashmir,India,Jammu,Pakistan,South Asia,Narendra Modi,Commentary"
"Hundreds of protestors clash with police in Indian Kashmir","Asia-articles-txt/articles361txt","16 Aug 2019 10:22PM","India,Kashmir,Asia"
"17 Chinese, Ukrainian seamen kidnapped off Cameroon","Asia-articles-txt/articles362txt","16 Aug 2019 10:06PM","Cameroon,Ukraine,China,World"
"Thousands rally at Chater Garden in Hong Kong, call on UK and US to take action","Asia-articles-txt/articles363txt","16 Aug 2019 10:04PM","Hong Kong,Hong Kong protests,extradition Bill,China,Asia"
"India hints at changing 'no first use' nuclear policy","Asia-articles-txt/articles364txt","16 Aug 2019 10:03PM","India,nuclear,Kashmir,Asia"
"Bank of Singapore, Hong Kong Monetary Authority issue alert on fraudulent websites","Asia-articles-txt/articles365txt","16 Aug 2019 09:26PM","fraud,banking,Hong Kong,Singapore"
"Thailand earmarks US$10 billion for 'urgent economic stimulus'","Asia-articles-txt/articles366txt","16 Aug 2019 09:20PM","Thailand,economy,Business"
"Bangladesh eyes new Rohingya repatriation attempt next week","Asia-articles-txt/articles367txt","16 Aug 2019 09:08PM","Myanmar,Bangladesh,Rohingya crisis,Asia"
"Thai anti-corruption official accused of hiding millions in assets","Asia-articles-txt/articles368txt","16 Aug 2019 09:06PM","anti-corruption,Thailand,crime,Asia"
"Four killed in blast at Pakistan mosque","Asia-articles-txt/articles369txt","16 Aug 2019 07:39PM","Pakistan,terrorism,Asia"
"Foreign ministers of China, Japan, South Korea to hold talks amid trade, history tensions","Asia-articles-txt/articles370txt","16 Aug 2019 06:34PM","Beijing,Seoul,Japan,China,Asia"
"India warns tourists to leave Kashmir over 'terror' threat","Asia-articles-txt/articles371txt","02 Aug 2019 10:55PM","'terror,Pakistan,Kashmir,news and politics,India,Asia"
"Indonesians flee buildings as Indian Ocean quake shakes cities hundreds of kilometres from epicentre","Asia-articles-txt/articles372txt","02 Aug 2019 10:12PM","Indonesia,earthquake,Asia"
"Indonesia lifts tsunami warning after powerful quake off Sumatra, Java","Asia-articles-txt/articles373txt","02 Aug 2019 08:27PM","earthquake,Indonesia,Asia"
"South Korean anti-bullying campaigner, Thai human rights activist win Asia's 'Nobel prize'","Asia-articles-txt/articles374txt","02 Aug 2019 08:07PM","Asia,human rights,Ramon Magsaysay Award,Asia"
"Philippines weighs re-use of controversial dengue vaccine","Asia-articles-txt/articles375txt","02 Aug 2019 07:40PM","Dengvaxia,dengue,Sanofi,health,Asia"
"Hindu nationalist group says India unlikely to accept China-led trade deal","Asia-articles-txt/articles376txt","02 Aug 2019 07:38PM","China,India,Narendra Modi,RCEP,Asia"
"Climate battle will 'succeed or fail' in Asia: UN","Asia-articles-txt/articles377txt","02 Aug 2019 07:31PM","climate change,United Nations,Asia"
"Two suspects arrested after bomb blasts in Bangkok during ASEAN summit","Asia-articles-txt/articles378txt","02 Aug 2019 07:24PM","Bangkok,Thailand,bomb,ASEAN summit,Asia"
"Four dead, dozens missing after Indonesian boat sinks: Reports","Asia-articles-txt/articles379txt","02 Aug 2019 05:41PM","Indonesia,Borneo,Asia"
"Departure tax of up to RM150 for flights out of Malaysia to kick in on Sep 1","Asia-articles-txt/articles380txt","02 Aug 2019 05:09PM","Malaysia,airlines,departure levy,travel,aviation,Asia"
"China denies Hong Kong port visit for US Navy ships amid tensions","Asia-articles-txt/articles381txt","14 Aug 2019 05:22AM","Hong Kong protests,British colony,China,US Navy,Asia"
"In photos: Hong Kong airport protests turn violent after standoff over suspected undercover officer","Asia-articles-txt/articles382txt","14 Aug 2019 02:19AM","Hong Kong protests,Hong Kong,Asia"
"Trump voices hope that 'nobody gets killed' in Hong Kong unrest","Asia-articles-txt/articles383txt","14 Aug 2019 12:44AM","Hong Kong protests,Donald Trump,airport,Hong Kong,Asia"
"China hits back at UN rights boss over Hong Kong remarks","Asia-articles-txt/articles384txt","14 Aug 2019 12:36AM","Hong Kong protests,Hong Kong,China,extradition Bill,Asia"
"Chaos erupts at Hong Kong airport as protesters clash with police","Asia-articles-txt/articles385txt","13 Aug 2019 11:29PM","Hong Kong protests,Hong Kong,extradition Bill,travel,transport,China,Asia"
"Hong Kong hospital workers protest against police violence","Asia-articles-txt/articles386txt","13 Aug 2019 10:56PM","Hong Kong protests,Hong Kong,China,Asia"
"Tokyo urges caution for Japanese travellers to South Korea","Asia-articles-txt/articles387txt","13 Aug 2019 10:40PM","business and finance,South Korea,Tokyo,Japan,historical,cautious,Asia"
"India says easing Kashmir restrictions 'in phased manner'  ","Asia-articles-txt/articles388txt","13 Aug 2019 10:37PM","Kashmir,news and politics,'in,India,Asia"
"EU slaps anti-subsidy duties on Indonesian biodiesel","Asia-articles-txt/articles389txt","13 Aug 2019 10:31PM","business and finance,biodiesel,Indonesia,Business"
"Trump backs off China tariff plan with delays for cellphones, laptops","Asia-articles-txt/articles390txt","13 Aug 2019 10:05PM","tariffs,Chinese imports,cellphones,laptops,consumer goods,Business"
"Philippines' Duterte defends China gambit, calls for return of death penalty in annual address","Asia-articles-txt/articles391txt","22 Jul 2019 09:23PM","China,Rodrigo Duterte,Asia"
"Huawei secretly helped North Korea build, maintain wireless network: Washington Post","Asia-articles-txt/articles392txt","22 Jul 2019 09:00PM","Washington Post,business and finance,U.S.,wireless network,Huawei,North Korea,Business"
"Internet cutoff in Myanmar's Rakhine enters fifth week","Asia-articles-txt/articles393txt","22 Jul 2019 08:11PM","Myanmar,Rakhine,Internet,Asia"
"Thai farmers asked to delay rice planting as drought bites","Asia-articles-txt/articles394txt","22 Jul 2019 08:07PM","Thailand,Asia"
"Hong Kong journalist live streams being attacked at train station","Asia-articles-txt/articles395txt","22 Jul 2019 07:45PM","Hong Kong,China,Hong Kong protests,Asia"
"Amid PKR rift, Azmin faction could form new party or join Bersatu: Analysts","Asia-articles-txt/articles396txt","22 Jul 2019 07:25PM","Azmin Ali,Anwar Ibrahim,Parti Keadilan Rakyat,Malaysia,politics,Asia"
"Death toll from India, Nepal, Bangladesh floods jumps to more than 300","Asia-articles-txt/articles397txt","22 Jul 2019 06:23PM","Bangladesh,Nepal,India,flood,Asia"
"China says US criticism over South China Sea is slander","Asia-articles-txt/articles398txt","22 Jul 2019 05:55PM","China,US,South China Sea,Asia"
"India's moon mission lifts off, hopes to probe lunar south pole","Asia-articles-txt/articles399txt","22 Jul 2019 05:28PM","India,space,Asia"
"Thai army vows probe after rebel suspect left unconscious","Asia-articles-txt/articles400txt","22 Jul 2019 05:26PM","Thailand,Asia"
"Japan hangs two for murder, first executions in 2019","Asia-articles-txt/articles401txt","02 Aug 2019 01:28PM","Japan,death penalty,Asia"
"Eight arrested as Hong Kong gears up for another weekend of protests","Asia-articles-txt/articles402txt","02 Aug 2019 12:01PM","Hong Kong police,Hong Kong,China,Hong Kong protests,Asia"
"Six bombs explode in Bangkok as city hosts major security summit","Asia-articles-txt/articles403txt","02 Aug 2019 10:52AM","Bangkok,Thailand,ASEAN,Asia"
"Japan ramps up row with South Korea, removing favoured export status","Asia-articles-txt/articles404txt","02 Aug 2019 09:34AM","Japan,South Korea,trade war,Business"
"Latest Trump tariffs to directly hit consumers","Asia-articles-txt/articles405txt","02 Aug 2019 08:15AM","business and finance,broad-based,Donald Trump,retaliatory,China,Best Buy,Business"
"Explainer: Trump's China tariffs - paid by US importers, not by China","Asia-articles-txt/articles406txt","02 Aug 2019 08:05AM","US,Donald Trump,United States,China,Business"
"Trump says it's up to China to deal with Hong Kong 'riots'","Asia-articles-txt/articles407txt","02 Aug 2019 07:42AM","Hong Kong protests,extradition bill,People's Liberation Army,China,Donald Trump,Hong Kong,Asia"
"Trump has 'no problem' with latest North Korean missile tests","Asia-articles-txt/articles408txt","02 Aug 2019 06:30AM","North Korea,missile tests,Security Council,denuclearisation,Kim Jong Un,Asia"
"Commentary: In the eye of a trade war storm but China still takes the long view","Asia-articles-txt/articles409txt","02 Aug 2019 06:21AM","US China trade war,China,Xi Jinping,global economy,growth,Commentary"
"New North Korean projectile launch detected","Asia-articles-txt/articles410txt","02 Aug 2019 04:26AM","North Korea,projectile launch,ballistic missiles,denuclearisation,Asia"
"Malaysia set to begin biggest 1MDB trial involving former PM Najib","Asia-articles-txt/articles411txt","16 Aug 2019 04:59PM","Najib Razak,Malaysia,1MDB,Asia"
"India says some Kashmir restrictions eased","Asia-articles-txt/articles412txt","16 Aug 2019 04:05PM","Pakistan,Kashmir,India,politics,South Asia,Asia"
"Sri Lanka probes elephant cruelty at Buddhist parade","Asia-articles-txt/articles413txt","16 Aug 2019 03:43PM","elephant,animal,animal cruelty,Sri Lanka,Asia"
"Detained Nigerian cleric leaves Indian hospital","Asia-articles-txt/articles414txt","16 Aug 2019 03:17PM","cleric,Nigeria,India,Asia"
"China says pig herd shrinks by 32per cent in July amid swine fever outbreak","Asia-articles-txt/articles415txt","16 Aug 2019 03:10PM","pets,swine,China,World"
"17 missing in southwest China landslide","Asia-articles-txt/articles416txt","16 Aug 2019 02:21PM","China,landslide,Asia"
"Gas masks and hard hats at Hong Kong's protest pop-up store","Asia-articles-txt/articles417txt","16 Aug 2019 01:04PM","Hong Kong,Hong Kong protests,Asia"
"Indonesia president formally proposes relocating capital to Borneo","Asia-articles-txt/articles418txt","16 Aug 2019 12:59PM","Indonesia,Joko Widodo,Asia"
"Singaporeans advised to defer non-essential travel to Hong Kong: MFA","Asia-articles-txt/articles419txt","16 Aug 2019 12:41PM","Hong Kong,Hong Kong protests,China,Ministry of Foreign Affairs,Singapore"
"Hong Kong tycoon Li Ka-shing urges love, not violence, in first protest comments","Asia-articles-txt/articles420txt","16 Aug 2019 12:00PM","Hong Kong protests,Hong Kong,Li Ka-Shing,Asia"
"Protesters rally at Hong Kong airport over controversial extradition Bill","Asia-articles-txt/articles421txt","26 Jul 2019 01:59PM","Hong Kong protests,Hong Kong,extradition Bill,Asia"
"China landslide death toll rises to 24","Asia-articles-txt/articles422txt","26 Jul 2019 01:46PM","China,landslide,Asia"
"Two Hong Kong police officers cleared after protester beaten up during 2014 Umbrella Movement ","Asia-articles-txt/articles423txt","26 Jul 2019 01:38PM","Hong Kong,Umbrella Movement,Hong Kong protests,Asia"
"Japan police raid Kyoto Animation arson attack suspect's residence","Asia-articles-txt/articles424txt","26 Jul 2019 12:15PM","Kyoto Animation,Japan,Shinji Aoba,Asia"
"North Korea's economy shrinks most in 21 years in 2018: South Korea","Asia-articles-txt/articles425txt","26 Jul 2019 11:15AM","North Korea,GDP,economy,Asia"
"Taiwanese 'graffiti village' eases elderly loneliness","Asia-articles-txt/articles426txt","26 Jul 2019 09:58AM","Taiwan,elderly,Asia"
"Huawei's ties with partners FedEx, Flex fray on US-China tensions","Asia-articles-txt/articles427txt","26 Jul 2019 09:50AM","business and finance,U.S.,China,Flex,DOC,Huawei,Business"
"Singaporeans advised to avoid Hong Kong airport, border town ahead of protests","Asia-articles-txt/articles428txt","26 Jul 2019 06:39AM","Hong Kong protests,Hong Kong,MFA,Yuen Long,Singapore"
"North Korea says missile launches were 'solemn warning' to South Korea","Asia-articles-txt/articles429txt","26 Jul 2019 05:37AM","Kim Jong Un,North Korea,South Korea,Asia"
"Blasts rock Kabul as US, Afghanistan vow to speed up peace talks","Asia-articles-txt/articles430txt","26 Jul 2019 04:49AM","Taliban,Afghanistan,Ashraf Ghani,news and politics,war in Afghanistan,Pompeo,World"
"Malaysia's Anwar dismisses rumours about Azmin leaving PKR","Asia-articles-txt/articles431txt","26 Jul 2019 07:44PM","Malaysia,Anwar Ibrahim,Azmin Ali,Asia"
"Indonesia plans new rules to curb jump in imports of plastic waste","Asia-articles-txt/articles432txt","26 Jul 2019 07:44PM","Indonesia,environment,Asia"
"Thai government urged not to buy power from Laos dam","Asia-articles-txt/articles433txt","26 Jul 2019 07:37PM","Laos,Thailand,dam,Asia"
"Indian villagers beat tigress to death after attacks","Asia-articles-txt/articles434txt","26 Jul 2019 06:46PM","India,wildlife,Asia"
"Bangladesh flood death toll surpasses 100","Asia-articles-txt/articles435txt","26 Jul 2019 06:35PM","Bangladesh,Asia"
"Fire and fury: With missile launch, North Korea shows ire at neighbour","Asia-articles-txt/articles436txt","26 Jul 2019 06:24PM","Moon Jae-in,Kim Jong Un,South Korea,North Korea,Asia"
"Malaysia's Genting settles theme park battle with Disney, Fox","Asia-articles-txt/articles437txt","26 Jul 2019 05:58PM","Genting,Walt Disney,Malaysia,Asia"
"'We can't hide anything' say Cambodians at alleged China base","Asia-articles-txt/articles438txt","26 Jul 2019 05:33PM","Cambodia,China,Asia"
"Iran frees nine Indian crew from seized tanker: India government","Asia-articles-txt/articles439txt","26 Jul 2019 05:29PM","Iran,India,World"
"Putrajaya to move away from race-based economic policy favouring bumiputra: Anwar Ibrahim","Asia-articles-txt/articles440txt","26 Jul 2019 05:22PM","Malaysia,affirmative action,Anwar Ibrahim,Asia"
"China's police state goes global, leaving refugees in fear","Asia-articles-txt/articles441txt","23 Jul 2019 12:39PM","Beijing,China,Xinjiang,Asia"
"Uighur's links to home come with a steep price","Asia-articles-txt/articles442txt","23 Jul 2019 12:27PM","China,Uighur,Asia"
"Tokyo 2020 comes too early for karate kid's Olympic dream","Asia-articles-txt/articles443txt","23 Jul 2019 11:59AM","karate,Tokyo,Mahiro Takano,Japan,Sport"
"South Korea fires warning shots at Russian military plane, Moscow denies violating airspace","Asia-articles-txt/articles444txt","23 Jul 2019 10:59AM","South Korea,Russia,Seoul,Asia"
"North Korean leader inspects new submarine as talks with US stall","Asia-articles-txt/articles445txt","23 Jul 2019 10:46AM","North Korea,US,Asia"
"US tech CEOs support Trump on Huawei restrictions: White House","Asia-articles-txt/articles446txt","23 Jul 2019 09:59AM","Donald Trump,Huawei,World"
"Trial to open for Philippine journalist critical of Duterte","Asia-articles-txt/articles447txt","23 Jul 2019 09:40AM","Rodrigo Duterte,Philippines,Maria Ressa,Asia"
"Multidrug-resistant malaria spreading in Southeast Asia: Study","Asia-articles-txt/articles448txt","23 Jul 2019 06:40AM","malaria,mosquito,health,Southeast Asia,Asia"
"Jakarta's planetarium faces uncertain future due to ageing equipment ","Asia-articles-txt/articles449txt","23 Jul 2019 06:27AM","Indonesia,Jakarta,planetarium,Asia"
"'Triad' attack on Hong Kong protesters sparks anger","Asia-articles-txt/articles450txt","23 Jul 2019 05:39AM","Hong Kong protests,triad gangsters,subway station,trains carriages,Asia"
"Violence will push Hong Kong down 'path of no return': Carrie Lam","Asia-articles-txt/articles451txt","13 Aug 2019 10:35AM","Carrie Lam,Hong Kong,Hong Kong protests,extradition bill,China,Asia"
"Typhoon Lekima death toll hits 49 in China","Asia-articles-txt/articles452txt","13 Aug 2019 10:20AM","China,typhoon,weather,Asia"
"Fashion faux pas: Versace, Coach, Givenchy apologise for errors on T-shirts","Asia-articles-txt/articles453txt","13 Aug 2019 09:57AM","Givenchy,Versace,Coach,China,Hong Kong,Taiwan,Lifestyle"
"Hong Kong police admit 'disguising' themselves in protests","Asia-articles-txt/articles454txt","13 Aug 2019 07:52AM","Hong Kong protests,Hong Kong,police,extradition bill,China,Asia"
"Surge in arrests, deportations of foreign teachers in China","Asia-articles-txt/articles455txt","13 Aug 2019 07:37AM","China,education,Asia"
"Jakarta's motorists, businesses sceptical about latest drive to combat traffic jams","Asia-articles-txt/articles456txt","13 Aug 2019 06:25AM","Indonesia,Jakarta,traffic,pollution,Asia"
"Hong Kong airport reopens but hundreds of flights cancelled, more protests planned","Asia-articles-txt/articles457txt","13 Aug 2019 06:23AM","Hong Kong protests,Hong Kong,HKIA,Cathay Pacific,aviation,extradition bill,Asia"
"Commentary: Why it’s not in Beijing’s interest to rock the Hong Kong boat","Asia-articles-txt/articles458txt","13 Aug 2019 06:23AM","Hong Kong protests,Hong Kong,Beijing,Carrie Lam,basic law,Commentary"
"White House hopeful Gabbard to go on military exercises","Asia-articles-txt/articles459txt","13 Aug 2019 05:27AM","military exercise,Tulsi Gabbard,Indonesia,World"
"South Korea tightens export controls on Japan in trade row","Asia-articles-txt/articles460txt","13 Aug 2019 12:06AM","business and finance,South Korea,Japan,control system,Asia"
"Trump says North Korea's Kim wants to resume nuclear talks","Asia-articles-txt/articles461txt","10 Aug 2019 10:33PM","Donald Trump,Kim Jong Un,United States,North Korea,news and politics,World"
"Cathay Pacific suspends pilot, fires 2 ground employees over Hong Kong protests","Asia-articles-txt/articles462txt","10 Aug 2019 10:07PM","China,Hong Kong,Cathay Pacific,aviation,Asia"
"Missing Irish teen's mother thanks Malaysia search team","Asia-articles-txt/articles463txt","10 Aug 2019 09:32PM","news and politics,Malaysia,Asia"
"Separated Bangladeshi twins stable: Doctors","Asia-articles-txt/articles464txt","10 Aug 2019 09:03PM","Bangladesh,plastic surgeon,medical health,conjoined twins,Asia"
"Dengue death toll rises in Malaysia, number of cases close to double","Asia-articles-txt/articles465txt","10 Aug 2019 08:53PM","Malaysia,dengue,Asia"
"Hong Kong protests: Police fire tear gas at protesters in Tai Wai, Tsim Sha Tsui","Asia-articles-txt/articles466txt","10 Aug 2019 07:41PM","Hong Kong protests,extradition Bill,Asia"
"India's Kashmir clampdown pushes some in Pakistan to discuss rejoining militants","Asia-articles-txt/articles467txt","10 Aug 2019 06:05PM","Pakistan,Kashmir,religion & spirituality,India,Asia"
"Kashmir capital readies for Muslim Eid festival after protest broken up","Asia-articles-txt/articles468txt","10 Aug 2019 05:58PM","Kashmir,India,Pakistan,Asia"
"India floods' death toll rises to at least 100, hundreds of thousands evacuated","Asia-articles-txt/articles469txt","10 Aug 2019 04:35PM","news and politics,India,Asia"
"Hong Kong hit by another weekend of protests","Asia-articles-txt/articles470txt","10 Aug 2019 02:33PM","Hong Kong protests,China,Asia"
"Drug-hit hosts Thailand fail to lift ban for weightlifting worlds","Asia-articles-txt/articles471txt","14 Aug 2019 05:38PM","TAWA,Thailand,Sport"
"Airport beatings spark soul-searching over Hong Kong's radicals","Asia-articles-txt/articles472txt","14 Aug 2019 05:26PM","Hong Kong protests,Hong Kong,China,HKIA,Asia"
"Cathay Pacific caught in crossfire of Hong Kong's crisis","Asia-articles-txt/articles473txt","14 Aug 2019 05:00PM","Cathay Pacific,Hong Kong protests,Hong Kong,China,Asia"
"Missing Singaporean kayakers: Woman's body found off Terengganu","Asia-articles-txt/articles474txt","14 Aug 2019 04:52PM","missing,Singapore,Malaysia,kayak,Singapore"
"From silence to 'terrorism': Beijing's evolving rhetoric on Hong Kong","Asia-articles-txt/articles475txt","14 Aug 2019 04:26PM","news and politics,Hong Kong,China,Beijing,Hong Kong protests,extradition bill,Asia"
"Kashmir curfew to be eased after Thursday: Governor","Asia-articles-txt/articles476txt","14 Aug 2019 04:00PM","India,Pakistan,Asia"
"Samsung embroiled in 'One China' row after K-pop star pulls out","Asia-articles-txt/articles477txt","14 Aug 2019 03:58PM","Samsung,China,Lay Zhang,Asia"
"Disneyland Shanghai sued over 'double standards'","Asia-articles-txt/articles478txt","14 Aug 2019 03:57PM","Disneyland,travel,tourism,Business"
"Pakistan celebrates Independence Day but tensions with India remain high","Asia-articles-txt/articles479txt","14 Aug 2019 03:31PM","Pakistan,Kashmir,politics,India,Asia"
"China slams 'terrorist-like actions' by protesters at Hong Kong airport","Asia-articles-txt/articles480txt","14 Aug 2019 02:05PM","Hong Kong,Hong Kong protests,China,Asia"
"Washington worries Japan-South Korea tensions may worsen","Asia-articles-txt/articles481txt","02 Aug 2019 02:02AM","Japan,South Korea,preferential trade,Mike Pompeo,Asia"
"India police warn Hindu customer for rejecting Muslim delivery driver","Asia-articles-txt/articles482txt","02 Aug 2019 01:49AM","food delivery,Zomato,Muslim driver,Madhya Pradesh,Asia"
"Turtle embryos play a part in determining own sex","Asia-articles-txt/articles483txt","02 Aug 2019 01:45AM","turtle,temperature,eggs,offspring,climate change,World"
"Bangladesh struggles with worst outbreak of dengue fever","Asia-articles-txt/articles484txt","01 Aug 2019 10:51PM","Bangladesh,dengue,health,Asia"
"Chinese envoy in New Zealand lauds students in anti-Hong Kong scuffle","Asia-articles-txt/articles485txt","01 Aug 2019 10:42PM","China,Hong Kong,Hong Kong protests,New Zealand,Auckland,University of Auckland,Asia"
"Two fake bombs found near ASEAN forum in Bangkok: Police","Asia-articles-txt/articles486txt","01 Aug 2019 10:27PM","Bangkok,Thailand,ASEAN,Asia"
"Indonesia forest fires spark haze warnings in Malaysia","Asia-articles-txt/articles487txt","01 Aug 2019 10:21PM","Malaysia,weather,Indonesia,haze,Sarawak,Asia"
"US calls for release of jailed Chinese 'cyber-dissident'","Asia-articles-txt/articles488txt","01 Aug 2019 09:53PM","China,Huang Qi,Asia"
"North Korea puts 'guided rocket launcher' on show","Asia-articles-txt/articles489txt","01 Aug 2019 09:29PM","Seoul,KCNA,North Korea,Asia"
"Philippines' second top resort escapes Boracay-style shut down","Asia-articles-txt/articles490txt","01 Aug 2019 08:51PM","The Philippines,Asia"
"Philippines 'open' to dengue vaccine as outbreak kills hundreds","Asia-articles-txt/articles491txt","08 Aug 2019 08:52PM","Philippines,dengue,Asia"
"China reprimands 130 people during second round of environmental audits: Xinhua","Asia-articles-txt/articles492txt","08 Aug 2019 08:50PM","environment,China,news and politics,Asia"
"Taiwan orders markets, schools to close Friday as Typhoon Lekima approaches","Asia-articles-txt/articles493txt","08 Aug 2019 08:11PM","Taiwan,weather,typhoon,Asia"
"Japan, led by less apologetic generation, stays tough in South Korea feud","Asia-articles-txt/articles494txt","08 Aug 2019 07:40PM","Shinzo Abe,Japan,South Korea,Moon Jae-in,Asia"
"More Hong Kong companies say business impacted by mass protests","Asia-articles-txt/articles495txt","08 Aug 2019 07:34PM","Hong Kong protests,Hong Kong,Asia"
"Pakistan suspends train service to India as Kashmir dispute continues","Asia-articles-txt/articles496txt","08 Aug 2019 07:07PM","Pakistan,India,Kashmir,Asia"
"Korean star Lee Seung-gi to go on Asia tour marking new drama Vagabond","Asia-articles-txt/articles497txt","08 Aug 2019 07:01PM","South Korea,Lee Seung-gi,Lifestyle"
"Indonesia president makes moratorium on forest clearance permanent","Asia-articles-txt/articles498txt","08 Aug 2019 06:59PM","Borneo,Joko Widodo,Indonesia,Asia"
"India urges Pakistan to restore diplomatic ties, keeps lid on Kashmir","Asia-articles-txt/articles499txt","08 Aug 2019 06:57PM","Pakistan,Kashmir,news and politics,India,Asia"
"Japan to resume effort to tackle contaminated water problem at Fukushima","Asia-articles-txt/articles500txt","08 Aug 2019 06:54PM","Japan,science,Fukushima,nuclear plant,Asia"
"'Everything is gone': 41 dead, dozens missing after Myanmar landslide","Asia-articles-txt/articles501txt","10 Aug 2019 02:21PM","Myanmar,landslide,natural disaster,Asia"
"Search ongoing for missing Singaporean kayakers in Malaysia: MFA","Asia-articles-txt/articles502txt","10 Aug 2019 01:46PM","Mersing,MFA,Singapore"
"18 dead, 14 missing as Typhoon Lekima hits China","Asia-articles-txt/articles503txt","10 Aug 2019 12:39PM","Super Typhoon Lekima,Asia"
"Australian universities become battleground over Hong Kong protests","Asia-articles-txt/articles504txt","10 Aug 2019 12:28PM","Hong Kong protests,China,pro-democracy protests,Australia,World"
"Commentary: A catastrophe of modern times when women in India go 'missing'","Asia-articles-txt/articles505txt","10 Aug 2019 12:09PM","India,women,abortion,gender imbalance,Commentary"
"US to China: Stop 'dangerous' media reports on diplomat in Hong Kong","Asia-articles-txt/articles506txt","10 Aug 2019 10:38AM","Hong Kong protests,China,news and politics,Asia"
"6 die in three-vehicle collision in Melaka","Asia-articles-txt/articles507txt","10 Aug 2019 08:45AM","Malaysia,Traffic accident,Asia"
"IMF warns increasing US tariffs could cut China growth sharply","Asia-articles-txt/articles508txt","10 Aug 2019 07:48AM","business and finance,James Daniel,high-quality,IMF,Donald Trump,sharply,Business"
"North Korea projectile appears to be short-range ballistic missile: South Korea","Asia-articles-txt/articles509txt","10 Aug 2019 06:41AM","eastern,South Korea,sports,North Korea,Asia"
"One year on, lessons from Lombok quake inspire change at Mount Rinjani","Asia-articles-txt/articles510txt","10 Aug 2019 06:30AM","Mount Rinjani,Indonesia,Lombok,earthquakes,disasters,Asia"
"Thai official dismisses Muslim insurgent demand on detainees","Asia-articles-txt/articles511txt","19 Aug 2019 02:10PM","Thailand,Barisan Revolusi Nasional,Asia"
"Indonesia president urges calm after violent protests in Papua cities","Asia-articles-txt/articles512txt","19 Aug 2019 01:10PM","Papua,Indonesia,protests,Asia"
"Commentary: The impact of growing US-China tensions on Singapore","Asia-articles-txt/articles513txt","19 Aug 2019 01:07PM","NDR2019,National Day Rally,US China trade war,Commentary"
"US power waning in Pacific, warns top Australian think tank","Asia-articles-txt/articles514txt","19 Aug 2019 12:53PM","US,Australia,Pacific,military,World"
"'You don’t know what you are doing': Hong Kong’s older generation hits back as protests turn violent","Asia-articles-txt/articles515txt","19 Aug 2019 12:48PM","Hong Kong protests,Hong Kong,China,Asia"
"Malaysian PM Mahathir urges Britain to 'break with Europe' on palm oil: Report","Asia-articles-txt/articles516txt","19 Aug 2019 12:27PM","palm oil,Mahathir Mohamad,UK,European Union,Business"
"Chinese state media pump up the jam to slam Hong Kong protests","Asia-articles-txt/articles517txt","19 Aug 2019 12:14PM","China,Hong Kong,Asia"
"Islamic preacher Zakir Naik banned from speaking in Melaka: Chief Minister","Asia-articles-txt/articles518txt","19 Aug 2019 12:05PM","Zakir Naik,Malaysia,religion,Mahathir Mohamad,Asia"
"China plans to make Shenzhen a 'better place' than Hong Kong","Asia-articles-txt/articles519txt","19 Aug 2019 11:51AM","Hong Kong,China,Shenzhen,Hong Kong protests,Asia"
"Malaysia court postpones biggest 1MDB trial involving ex-PM Najib","Asia-articles-txt/articles520txt","19 Aug 2019 10:45AM","Malaysia,Najib Razak,1MDB,Asia"
"Hong Kong lawyers march in silence to support anti-government protesters","Asia-articles-txt/articles521txt","07 Aug 2019 05:31PM","Hong Kong,China,Hong Kong protests,Extradition Bill,Asia"
"US university sued over Malaysian student's suicide after reports of bullying","Asia-articles-txt/articles522txt","07 Aug 2019 05:28PM","United States,education,suicide,mental health,Malaysia,Asia"
"Indonesia will ‘truly be ashamed’ if transboundary haze is not resolved, says President Jokowi","Asia-articles-txt/articles523txt","07 Aug 2019 05:06PM","Indonesia,Joko Widodo,environment,transboundary haze,Asia"
